Banská	976 32	Badín	Badín
Borovicová	976 32	Badín	Badín
Družstevná	976 32	Badín	Badín
Hliny	976 32	Badín	Badín
Krčméryho	976 32	Badín	Badín
Kriedovnica	974 05	Banská Bystrica 5	Badín
L. Svobodu	976 32	Badín	Badín
Laurínska	976 32	Badín	Badín
Nová	976 32	Badín	Badín
Osloboditeľov	976 32	Badín	Badín
Pod Hrádkom	976 32	Badín	Badín
Pod vŕškom	976 32	Badín	Badín
Sládkovičova	976 32	Badín	Badín
SNP	976 32	Badín	Badín
Tajovského	976 32	Badín	Badín
Záhradná	976 32	Badín	Badín
5. apríla	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
9. mája	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Alexandra Dubčeka	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Andreja Hlinku	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Andreja Kmeťa	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Bernolákova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Cibislavská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Cintorínska	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Clementisova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Cyrila a Metoda	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Družstevná	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Duklianska	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Farská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ferka Urbánka	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Gorazdova	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Hečkova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Hollého	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Hrežďovská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Husitská	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Hviezdoslavova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Inovecká	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ivana Krasku	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
J. Bottu	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
J. C. Hronského	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
J. G. Tajovského	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
J. Gabora	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
J. Kačku	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Jahodová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Janka Kráľa	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Janka Matušku	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Jerichov	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Jesenského	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K cintorínu	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K mlynskému náhonu	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K nemocnici	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K priehrade	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K štadiónu	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
K Zornici	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Komenského	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
kpt. Jaroša	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Kraskova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ku splavu	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Kukučínova	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Lipová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Lúčna	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ľudmily Podjavorinskej	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
M. R. Štefánika	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Matice Slovenskej	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Matušku	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Mila Urbana	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Mlynská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Mojmírova	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Moyzesova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Murgašova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Na Vrštek	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Nám. Ľ. Štúra	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Novomeského	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ozorovská hlavná	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Ozorovská nová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Palkovičova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Partizánska	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Pažiť	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Potočná	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Pribinova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Radlinského	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Radová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Rastislavova	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Rezáková	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Rokošská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Rumunská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Sasinkova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Sládkovičova	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Slatinská	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
SNP	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Strážovská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Stromová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Svätoplukova	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Školská	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Tajovského	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Textilná	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Topoľová	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Trenčianska cesta	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Tržnica	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Vajanského nábr.	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Vodná nádrž	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Vystrkov	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Za kaštieľom	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Za valy	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Záfortňa	957 01	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Žitná	957 04	Bánovce nad Bebravou 1	Bánovce nad Bebravou
Bánovce nad Ondavou	072 05	Bracovce	Bánovce nad Ondavou
Bánovce nad Ondavou	072 04	Trhovište	Bánovce nad Ondavou
Bánovce nad Ondavou	072 04	Trhovište	Bánovce nad Ondavou
29.augusta	974 01	Banská Bystrica 1	Banská Bystrica
9.mája	974 01	Banská Bystrica 1	Banská Bystrica
Agátová	974 11	Banská Bystrica 11	Banská Bystrica
Achátová	974 05	Banská Bystrica 5	Banská Bystrica
Akvamarínová	974 05	Banská Bystrica 5	Banská Bystrica
Alexandra Matušku	974 01	Banská Bystrica 1	Banská Bystrica
Ametystová	974 05	Banská Bystrica 5	Banská Bystrica
Astrová	974 01	Banská Bystrica 1	Banská Bystrica
Azalková	974 01	Banská Bystrica 1	Banská Bystrica
Bagarova	974 04	Banská Bystrica 4	Banská Bystrica
Bakossova	974 01	Banská Bystrica 1	Banská Bystrica
Banícka	974 05	Banská Bystrica 5	Banská Bystrica
Bazová	974 05	Banská Bystrica 5	Banská Bystrica
Bellušova	974 01	Banská Bystrica 1	Banská Bystrica
Bernolákova	974 05	Banská Bystrica 5	Banská Bystrica
Beskydská	974 11	Banská Bystrica 11	Banská Bystrica
Bočná	974 05	Banská Bystrica 5	Banská Bystrica
Borievková	974 05	Banská Bystrica 5	Banská Bystrica
Borovicová	974 05	Banská Bystrica 5	Banská Bystrica
Boženy Němcovej	974 01	Banská Bystrica 1	Banská Bystrica
Brestová	974 05	Banská Bystrica 5	Banská Bystrica
Brezová	974 05	Banská Bystrica 5	Banská Bystrica
Bronzová	974 05	Banská Bystrica 5	Banská Bystrica
Bučinová	974 05	Banská Bystrica 5	Banská Bystrica
Buková	974 09	Banská Bystrica 9	Banská Bystrica
Cementárenská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Cesta k nemocnici	974 01	Banská Bystrica 1	Banská Bystrica
Cesta k Smrečine	974 01	Banská Bystrica 1	Banská Bystrica
Cesta na amfiteáter	974 01	Banská Bystrica 1	Banská Bystrica
Cesta na štadión	974 04	Banská Bystrica 4	Banská Bystrica
Cintorínska	974 05	Banská Bystrica 5	Banská Bystrica
Cmárovo	974 01	Banská Bystrica 1	Banská Bystrica
Čerešňová	974 05	Banská Bystrica 5	Banská Bystrica
Československej armády	974 01	Banská Bystrica 1	Banská Bystrica
Dedinská	974 11	Banská Bystrica 11	Banská Bystrica
Diamantová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Dlhá ulica	974 05	Banská Bystrica 5	Banská Bystrica
Dobšinského	974 01	Banská Bystrica 1	Banská Bystrica
Dolná	974 01	Banská Bystrica 1	Banská Bystrica
Dolná Strieborná	974 01	Banská Bystrica 1	Banská Bystrica
Drienková	974 05	Banská Bystrica 5	Banská Bystrica
Družby	974 04	Banská Bystrica 4	Banská Bystrica
Družstevná	974 01	Banská Bystrica 1	Banská Bystrica
Dubová	974 11	Banská Bystrica 11	Banská Bystrica
Dúhová	974 05	Banská Bystrica 5	Banská Bystrica
Ďumbierska	974 11	Banská Bystrica 11	Banská Bystrica
F. Švantnera	974 01	Banská Bystrica 1	Banská Bystrica
Fatranská	974 11	Banská Bystrica 11	Banská Bystrica
Figuša Bystrého	974 01	Banská Bystrica 1	Banská Bystrica
Fraňa Kráľa	974 01	Banská Bystrica 1	Banská Bystrica
Garbanka	974 11	Banská Bystrica 11	Banská Bystrica
Gaštanová	974 09	Banská Bystrica 9	Banská Bystrica
Gerberová	974 01	Banská Bystrica 1	Banská Bystrica
Gerlachovská	974 11	Banská Bystrica 11	Banská Bystrica
Golianova	974 01	Banská Bystrica 1	Banská Bystrica
Gorkého	974 04	Banská Bystrica 4	Banská Bystrica
Harmanecká cesta	974 01	Banská Bystrica 1	Banská Bystrica
Haškova	974 11	Banská Bystrica 11	Banská Bystrica
Havranské	974 04	Banská Bystrica 4	Banská Bystrica
Hečkova	974 01	Banská Bystrica 1	Banská Bystrica
Hlboká	974 11	Banská Bystrica 11	Banská Bystrica
Horná	974 01	Banská Bystrica 1	Banská Bystrica
Horná Strieborná	974 01	Banská Bystrica 1	Banská Bystrica
Horné záhrady	974 01	Banská Bystrica 1	Banská Bystrica
Hronská	974 01	Banská Bystrica 1	Banská Bystrica
Hronské predmestie	974 01	Banská Bystrica 1	Banská Bystrica
Hrušková	974 01	Banská Bystrica 1	Banská Bystrica
Hurbanova	974 01	Banská Bystrica 1	Banská Bystrica
Hutná	974 04	Banská Bystrica 4	Banská Bystrica
Hviezdoslavova	974 01	Banská Bystrica 1	Banská Bystrica
Chabenecká	974 11	Banská Bystrica 11	Banská Bystrica
Iliašska cesta	974 05	Banská Bystrica 5	Banská Bystrica
Inovecká	974 11	Banská Bystrica 11	Banská Bystrica
Internátna	974 04	Banská Bystrica 4	Banská Bystrica
J. Cikkera	974 01	Banská Bystrica 1	Banská Bystrica
Jabloňová	974 05	Banská Bystrica 5	Banská Bystrica
Jakuba Pribicera	974 11	Banská Bystrica 11	Banská Bystrica
Jakubská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Jána Bottu	974 01	Banská Bystrica 1	Banská Bystrica
Jána Chalupku	974 01	Banská Bystrica 1	Banská Bystrica
Jána Móryho	974 11	Banská Bystrica 11	Banská Bystrica
Janka Kráľa	974 01	Banská Bystrica 1	Banská Bystrica
Jantárová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Jarabinová	974 05	Banská Bystrica 5	Banská Bystrica
Jarná	974 05	Banská Bystrica 5	Banská Bystrica
Jaseňová	974 09	Banská Bystrica 9	Banská Bystrica
Jaspisová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Javornícka	974 11	Banská Bystrica 11	Banská Bystrica
Javorová	974 09	Banská Bystrica 9	Banská Bystrica
Jazmínová	974 04	Banská Bystrica 4	Banská Bystrica
Jedľová	974 09	Banská Bystrica 9	Banská Bystrica
Jegorovova	974 01	Banská Bystrica 1	Banská Bystrica
Jelšová	974 01	Banská Bystrica 1	Banská Bystrica
Jesenná	974 05	Banská Bystrica 5	Banská Bystrica
Jesenského	974 01	Banská Bystrica 1	Banská Bystrica
Jilemnického	974 04	Banská Bystrica 4	Banská Bystrica
Jiráskova	974 01	Banská Bystrica 1	Banská Bystrica
Jozefa Mistríka	974 01	Banská Bystrica 1	Banská Bystrica
K lomu	974 01	Banská Bystrica 1	Banská Bystrica
Kalinčiakova	974 05	Banská Bystrica 5	Banská Bystrica
kapitána Jaroša	974 11	Banská Bystrica 11	Banská Bystrica
kapitána Nálepku	974 04	Banská Bystrica 4	Banská Bystrica
Kapitulská	974 01	Banská Bystrica 1	Banská Bystrica
Karpatská	974 11	Banská Bystrica 11	Banská Bystrica
Katovná	974 01	Banská Bystrica 1	Banská Bystrica
Kláry Jarunkovej	974 01	Banská Bystrica 1	Banská Bystrica
Klenová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Kollárova	974 01	Banská Bystrica 1	Banská Bystrica
Komenského	974 01	Banská Bystrica 1	Banská Bystrica
Kostiviarska cesta	974 01	Banská Bystrica 1	Banská Bystrica
Kovačická	974 04	Banská Bystrica 4	Banská Bystrica
Králická cesta	976 34	Tajov	Banská Bystrica
Kráľovohoľská	974 11	Banská Bystrica 11	Banská Bystrica
Krátka	974 05	Banská Bystrica 5	Banská Bystrica
Kremnička	974 05	Banská Bystrica 5	Banská Bystrica
Krivánska	974 11	Banská Bystrica 11	Banská Bystrica
Krížna	974 01	Banská Bystrica 1	Banská Bystrica
Kukučínova	974 01	Banská Bystrica 1	Banská Bystrica
Kuzmányho	974 01	Banská Bystrica 1	Banská Bystrica
Kvetinová	974 04	Banská Bystrica 4	Banská Bystrica
Kyjevské námestie	974 04	Banská Bystrica 4	Banská Bystrica
Ľaliová	974 01	Banská Bystrica 1	Banská Bystrica
Laskomerská	974 01	Banská Bystrica 1	Banská Bystrica
Lazovná	974 01	Banská Bystrica 1	Banská Bystrica
Lesná	974 01	Banská Bystrica 1	Banská Bystrica
Letná	974 05	Banská Bystrica 5	Banská Bystrica
Liesková ulica	974 05	Banská Bystrica 5	Banská Bystrica
Limbová	974 09	Banská Bystrica 9	Banská Bystrica
Lipová	974 09	Banská Bystrica 9	Banská Bystrica
Lúčičky	974 09	Banská Bystrica 9	Banská Bystrica
Ľuda Ondrejova	974 01	Banská Bystrica 1	Banská Bystrica
Ľupčianska	974 01	Banská Bystrica 1	Banská Bystrica
M. Čulena	974 11	Banská Bystrica 11	Banská Bystrica
M. Hattalu	974 01	Banská Bystrica 1	Banská Bystrica
M. M. Hodžu	974 01	Banská Bystrica 1	Banská Bystrica
Magurská	974 11	Banská Bystrica 11	Banská Bystrica
Majerská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Malachitová	974 05	Banská Bystrica 5	Banská Bystrica
Malachovská cesta	974 05	Banská Bystrica 5	Banská Bystrica
Marka Čulena	974 11	Banská Bystrica 11	Banská Bystrica
Martina Rázusa	974 01	Banská Bystrica 1	Banská Bystrica
Mateja Bela	974 11	Banská Bystrica 11	Banská Bystrica
Medená	974 05	Banská Bystrica 5	Banská Bystrica
Medený Hámor	974 01	Banská Bystrica 1	Banská Bystrica
Mičinská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Mieru	974 01	Banská Bystrica 1	Banská Bystrica
Mikuláša Kováča	974 01	Banská Bystrica 1	Banská Bystrica
Mistríka	974 01	Banská Bystrica 1	Banská Bystrica
Mládežnícka	974 04	Banská Bystrica 4	Banská Bystrica
Mladých budovateľov	974 11	Banská Bystrica 11	Banská Bystrica
Mlynská	974 09	Banská Bystrica 9	Banská Bystrica
Mosadzná	974 05	Banská Bystrica 5	Banská Bystrica
Moskovská	974 04	Banská Bystrica 4	Banská Bystrica
Murgašova	974 01	Banská Bystrica 1	Banská Bystrica
Muškátová ulica	974 01	Banská Bystrica 1	Banská Bystrica
Na Čiertolí	974 09	Banská Bystrica 9	Banská Bystrica
Na Dolinky	974 11	Banská Bystrica 11	Banská Bystrica
Na Graniari	974 01	Banská Bystrica 1	Banská Bystrica
Na Hrbe	974 01	Banská Bystrica 1	Banská Bystrica
Na Karlove	974 01	Banská Bystrica 1	Banská Bystrica
Na Kútinách	976 34	Tajov	Banská Bystrica
Na Lúčkach	974 09	Banská Bystrica 9	Banská Bystrica
Na Motyčinách	974 05	Banská Bystrica 5	Banská Bystrica
Na plaváreň	974 11	Banská Bystrica 11	Banská Bystrica
Na Skalici	974 11	Banská Bystrica 11	Banská Bystrica
Na Starej tehelni	974 01	Banská Bystrica 1	Banská Bystrica
Na Tále	974 11	Banská Bystrica 11	Banská Bystrica
Na Troskách	974 01	Banská Bystrica 1	Banská Bystrica
Na úbočí	974 09	Banská Bystrica 9	Banská Bystrica
Na Uhlisku	974 01	Banská Bystrica 1	Banská Bystrica
Na Zábave	974 11	Banská Bystrica 11	Banská Bystrica
Nad plážou	974 01	Banská Bystrica 1	Banská Bystrica
Nám. Ľ. Štúra	974 05	Banská Bystrica 5	Banská Bystrica
Nám. slobody	974 01	Banská Bystrica 1	Banská Bystrica
Nám. Š. Moysesa	974 01	Banská Bystrica 1	Banská Bystrica
Námestie Ludvika Svobodu	974 01	Banská Bystrica 1	Banská Bystrica
Námestie SNP	974 01	Banská Bystrica 1	Banská Bystrica
Národná	974 01	Banská Bystrica 1	Banská Bystrica
Nemčianska cesta	974 01	Banská Bystrica 1	Banská Bystrica
Nešporova	974 04	Banská Bystrica 4	Banská Bystrica
Nová	974 04	Banská Bystrica 4	Banská Bystrica
Nové Kalište	974 04	Banská Bystrica 4	Banská Bystrica
Nový Svet	974 01	Banská Bystrica 1	Banská Bystrica
Oblačná	974 05	Banská Bystrica 5	Banská Bystrica
Odbojárov	974 11	Banská Bystrica 11	Banská Bystrica
Okružná	974 04	Banská Bystrica 4	Banská Bystrica
Opálová	974 05	Banská Bystrica 5	Banská Bystrica
Oremburská	974 04	Banská Bystrica 4	Banská Bystrica
Ortutská cesta	974 05	Banská Bystrica 5	Banská Bystrica
Ovčiarska ulica	976 34	Tajov	Banská Bystrica
Ovocná	974 01	Banská Bystrica 1	Banská Bystrica
Pánska	976 34	Tajov	Banská Bystrica
Partizánska cesta	974 01	Banská Bystrica 1	Banská Bystrica
Pestovateľská	974 09	Banská Bystrica 9	Banská Bystrica
Petelenova	974 01	Banská Bystrica 1	Banská Bystrica
Petra Karvaša	974 01	Banská Bystrica 1	Banská Bystrica
Pieninská	974 11	Banská Bystrica 11	Banská Bystrica
Plánková	974 05	Banská Bystrica 5	Banská Bystrica
Platinová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Pod Banošom	974 11	Banská Bystrica 11	Banská Bystrica
Pod cintorínom	974 11	Banská Bystrica 11	Banská Bystrica
Pod Dúbravou	974 09	Banská Bystrica 9	Banská Bystrica
Pod Hôrkou	974 11	Banská Bystrica 11	Banská Bystrica
Pod Jesenským vŕškom	974 01	Banská Bystrica 1	Banská Bystrica
Pod Kalváriou	974 01	Banská Bystrica 1	Banská Bystrica
Pod rybou	974 01	Banská Bystrica 1	Banská Bystrica
Pod Skalkou	974 11	Banská Bystrica 11	Banská Bystrica
Pod Stráňou	974 09	Banská Bystrica 9	Banská Bystrica
Pod Suchým vrchom	974 05	Banská Bystrica 5	Banská Bystrica
Pod Turíčkou	974 01	Banská Bystrica 1	Banská Bystrica
Pod Urpínom	974 01	Banská Bystrica 1	Banská Bystrica
Pod vysielačom	974 01	Banská Bystrica 1	Banská Bystrica
Podháj	974 05	Banská Bystrica 5	Banská Bystrica
Podjavorinskej	974 01	Banská Bystrica 1	Banská Bystrica
Podlavická cesta	974 09	Banská Bystrica 9	Banská Bystrica
Poľná	974 05	Banská Bystrica 5	Banská Bystrica
Poľovnícka	974 01	Banská Bystrica 1	Banská Bystrica
Ponická ulica	974 01	Banská Bystrica 1	Banská Bystrica
Povstalecká cesta	974 09	Banská Bystrica 9	Banská Bystrica
Priehrada	974 09	Banská Bystrica 9	Banská Bystrica
Priemyselná ulica	974 01	Banská Bystrica 1	Banská Bystrica
Profesora Sáru	974 01	Banská Bystrica 1	Banská Bystrica
Pršianska cesta	974 05	Banská Bystrica 5	Banská Bystrica
Radomská	974 04	Banská Bystrica 4	Banská Bystrica
Radvaň	976 34	Tajov	Banská Bystrica
Radvanská	974 05	Banská Bystrica 5	Banská Bystrica
Rakytovská cesta	974 05	Banská Bystrica 5	Banská Bystrica
richtára Ondreja	974 11	Banská Bystrica 11	Banská Bystrica
Robotnícka	974 01	Banská Bystrica 1	Banská Bystrica
Rubínová	974 05	Banská Bystrica 5	Banská Bystrica
Rudelinova ulica	974 11	Banská Bystrica 11	Banská Bystrica
Rudlovská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Rudlovská cesta	974 11	Banská Bystrica 11	Banská Bystrica
Rudlovská cesta	974 11	Banská Bystrica 11	Banská Bystrica
Rudohorská	974 11	Banská Bystrica 11	Banská Bystrica
Rumelková ulica	974 05	Banská Bystrica 5	Banská Bystrica
Ruttkaya Nedeckého	974 01	Banská Bystrica 1	Banská Bystrica
Ružová	974 11	Banská Bystrica 11	Banská Bystrica
Sadová	974 04	Banská Bystrica 4	Banská Bystrica
Sásovská cesta	974 11	Banská Bystrica 11	Banská Bystrica
Senická cesta	974 01	Banská Bystrica 1	Banská Bystrica
Severná	974 01	Banská Bystrica 1	Banská Bystrica
Sitnianska	974 11	Banská Bystrica 11	Banská Bystrica
Skubínska cesta	974 09	Banská Bystrica 9	Banská Bystrica
Skuteckého	974 01	Banská Bystrica 1	Banská Bystrica
Sládkovičova	974 05	Banská Bystrica 5	Banská Bystrica
Slnečná	974 04	Banská Bystrica 4	Banská Bystrica
Slnečné stráne	974 01	Banská Bystrica 1	Banská Bystrica
Smaragdová	974 05	Banská Bystrica 5	Banská Bystrica
Smreková	974 05	Banská Bystrica 5	Banská Bystrica
Sokolovská	974 05	Banská Bystrica 5	Banská Bystrica
Spojová	974 04	Banská Bystrica 4	Banská Bystrica
Starohorská	974 11	Banská Bystrica 11	Banská Bystrica
Stavebná	974 01	Banská Bystrica 1	Banská Bystrica
Stoličková	974 01	Banská Bystrica 1	Banská Bystrica
Stránska	974 11	Banská Bystrica 11	Banská Bystrica
Strážovská	974 11	Banská Bystrica 11	Banská Bystrica
Stredná	974 05	Banská Bystrica 5	Banská Bystrica
Strieborné námestie	974 01	Banská Bystrica 1	Banská Bystrica
Strmá	974 11	Banská Bystrica 11	Banská Bystrica
Stromová	974 05	Banská Bystrica 5	Banská Bystrica
Stupy	974 05	Banská Bystrica 5	Banská Bystrica
Surovská	974 11	Banská Bystrica 11	Banská Bystrica
Svetozára Stračinu	974 11	Banská Bystrica 11	Banská Bystrica
Š. Jurovského	974 01	Banská Bystrica 1	Banská Bystrica
Šalgotarjánska	974 04	Banská Bystrica 4	Banská Bystrica
Šalkovská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Šípková	974 05	Banská Bystrica 5	Banská Bystrica
Školská	974 01	Banská Bystrica 1	Banská Bystrica
Šoltésovej	974 01	Banská Bystrica 1	Banská Bystrica
Štadlerovo nábrežie	974 01	Banská Bystrica 1	Banská Bystrica
Štefánikovo nábrežie	974 01	Banská Bystrica 1	Banská Bystrica
Švermova	974 04	Banská Bystrica 4	Banská Bystrica
T. Andrašovana	974 01	Banská Bystrica 1	Banská Bystrica
Tafírová	974 05	Banská Bystrica 5	Banská Bystrica
Tajovského	974 01	Banská Bystrica 1	Banská Bystrica
Tajovského	974 09	Banská Bystrica 9	Banská Bystrica
Tatranská	974 11	Banská Bystrica 11	Banská Bystrica
Technická ulica	974 01	Banská Bystrica 1	Banská Bystrica
Terézie Vansovej	974 01	Banská Bystrica 1	Banská Bystrica
Tibora Andrašovana	974 01	Banská Bystrica 1	Banská Bystrica
Tichá	974 04	Banská Bystrica 4	Banská Bystrica
Timravy	974 01	Banská Bystrica 1	Banská Bystrica
Topásová	974 05	Banská Bystrica 5	Banská Bystrica
Topoľová	974 01	Banská Bystrica 1	Banská Bystrica
Trieda Hradca Králové	974 04	Banská Bystrica 4	Banská Bystrica
Trieda SNP	974 01	Banská Bystrica 1	Banská Bystrica
Trnková	974 05	Banská Bystrica 5	Banská Bystrica
Tulipánová	974 01	Banská Bystrica 1	Banská Bystrica
Tulská	974 04	Banská Bystrica 4	Banská Bystrica
Tyrkysová	974 05	Banská Bystrica 5	Banská Bystrica
Uľanská cesta	974 01	Banská Bystrica 1	Banská Bystrica
Ulica Jakuba Pribicera	974 11	Banská Bystrica 11	Banská Bystrica
Ulica Jána Móryho	974 11	Banská Bystrica 11	Banská Bystrica
Ulica richtára Ondreja	974 11	Banská Bystrica 11	Banská Bystrica
Ulica Svetozára Stračinu	974 11	Banská Bystrica 11	Banská Bystrica
Ulička	974 09	Banská Bystrica 9	Banská Bystrica
Vajanského námestie	974 01	Banská Bystrica 1	Banská Bystrica
Veterná	974 11	Banská Bystrica 11	Banská Bystrica
Viestova	974 01	Banská Bystrica 1	Banská Bystrica
Višňová	974 09	Banská Bystrica 9	Banská Bystrica
Vŕbová	974 05	Banská Bystrica 5	Banská Bystrica
Vršacká ulica	974 04	Banská Bystrica 4	Banská Bystrica
Wolkerova	974 04	Banská Bystrica 4	Banská Bystrica
Zadarská ulica	974 04	Banská Bystrica 4	Banská Bystrica
Zafírová ulica	974 05	Banská Bystrica 5	Banská Bystrica
Záhradná	974 01	Banská Bystrica 1	Banská Bystrica
Záhumnie	974 09	Banská Bystrica 9	Banská Bystrica
Závoz	974 09	Banská Bystrica 9	Banská Bystrica
Zdenka Mikulu	974 11	Banská Bystrica 11	Banská Bystrica
Zelená	974 04	Banská Bystrica 4	Banská Bystrica
Zimná	974 05	Banská Bystrica 5	Banská Bystrica
Zlatá	974 05	Banská Bystrica 5	Banská Bystrica
Zvolenská cesta	974 05	Banská Bystrica 5	Banská Bystrica
Zvončeková	974 01	Banská Bystrica 1	Banská Bystrica
Železná ulica	974 05	Banská Bystrica 5	Banská Bystrica
Železničiarska	974 01	Banská Bystrica 1	Banská Bystrica
Žltý Piesok	974 01	Banská Bystrica 1	Banská Bystrica
1. mája	969 01	Banská Štiavnica 1	Banská Štiavnica
29. augusta	969 01	Banská Štiavnica 1	Banská Štiavnica
