951 42 Holotka (NR)
059 94 Holumnica (KK)
049 32 Honce (RV)
935 55 Hontianska Vrbica (LV)
962 71 Hontianske Moravce (KA)
962 65 Hontianske Nemce (KA)
962 68 Hontianske Tesáre (KA)
935 86 Hontianske Trsťany (LV)
022 01 Horelica (CA)
020 61 Horenická Hôrka (PU)
073 01 Horňa (SO)
020 61 Horná Breznica (PU)
906 05 Horná Dolina (SE)
962 05 Horná Hriňová (DT)
951 32 Horná Kráľová (SA)
919 65 Horná Krupá (TT)
976 81 Horná Lehota (BR)
027 41 Horná Lehota (DK)
018 03 Horná Mariková (PB)
974 01 Horná Mičiná (BB)
974 01 Horná Môlča (BB)
018 35 Horná Poruba (IL)
930 36 Horná Potôň (DS)
930 52 Horná Potôň - Lúky (DS)
935 31 Horná Seč (LV)
916 24 Horná Streda (NM)
991 02 Horná Strehová (VK)
913 33 Horná Súča (TN)
038 46 Horná Štubňa (TR)
013 06 Horná Tižina (ZA)
966 01 Horná Trnávka (ZH)
972 48 Horná Ves (PD)
967 01 Horná Ves (ZH)
913 33 Horná Závrská (TN)
946 12 Horná Zlatná (KN)
966 04 Horná Ždaňa (ZH)
913 24 Horňany (TN)
962 61 Horné Breziny (ZV)
956 54 Horné Držkovce (BN)
919 06 Horné Dubové (TT)
966 71 Horné Hámre (ZC)
956 31 Horné Chlebany (TO)
930 39 Horné Janíky (DS)
038 02 Horné Jaseno (MT)
020 01 Horné Kočkovce (PU)
906 15 Horné Košariská (MY)
949 05 Horné Krškany (NR)
951 45 Horné Lefantovce (NR)
972 71 Horné Lelovce (PD)
919 27 Horné Lovčice (TT)
962 43 Horné Mladonice (KA)
913 26 Horné Motešice (TN)
930 13 Horné Mýto (DS)
956 41 Horné Naštice (BN)
956 08 Horné Obdokovce (TO)
919 03 Horné Orešany (TT)
920 62 Horné Otrokovce (HC)
957 03 Horné Ozorovce (BN)
991 24 Horné Plachtince (VK)
991 25 Horné Príbelce (VK)
974 05 Horné Pršany (BB)
962 55 Horné Rykynčice (KA)
925 03 Horné Saliby (GA)
935 84 Horné Semerovce (LV)
951 71 Horné Sľažany (ZM)
914 42 Horné Srnie (TN)
991 03 Horné Strháre (VK)
956 03 Horné Štitáre (TO)
920 66 Horné Trhovište (HC)
935 81 Horné Turovce (LV)
972 22 Horné Vestenice (PD)
980 26 Horné Zahorany (RS)
920 52 Horné Zelenice (HC)
962 51 Horný Badín (KA)
930 33 Horný Bar (DS)
926 01 Horný Čepeň (GA)
935 34 Horný Ďur (LV)
013 42 Horný Hričov (ZA)
962 41 Horný Jalšovík (KA)
925 71 Horný Jatov (SA)
976 02 Horný Jelenec (BB)
038 02 Horný Kalník (MT)
018 21 Horný Lieskov (PB)
017 01 Horný Moštenec (PB)
952 01 Horný Ohaj (NR)
935 37 Horný Pial (LV)
062 01 Horný Smokovec (PP)
027 44 Horný Štefanov (TS)
962 75 Horný Tisovník (DT)
038 48 Horný Turček (TR)
023 45 Horný Vadičov (KM)
951 06 Horný Vinodol (NR)
072 02 Horovce (MI)
020 62 Horovce (PU)
934 01 Horša (LV)
925 45 Hoste (GA)
980 04 Hostice (RS)
951 94 Hostie (ZM)
980 23 Hostišovce (RS)
951 02 Hosťová (NR)
044 02 Hosťovce (KS)
951 91 Hosťovce (ZM)
067 35 Hostovice (SV)
020 01 Hoštiná (PU)
059 11 Hozelec (PP)
059 12 Hôrka (PP)
916 32 Hôrka nad Váhom (NM)
010 04 Hôrky (ZA)
966 78 Hrabičov (ZC)
082 33 Hrabkov (PO)
067 74 Hrabová Roztoka (SV)
090 41 Hrabovčík (SK)
014 01 Hrabové (BY)
086 11 Hrabovec (BJ)
067 01 Hrabovec nad Laborcom (HE)
020 01 Hrabovka (PU)
913 32 Hrabovka (TN)
985 01 Hrabovo (PT)
086 06 Hrabské (BJ)
053 15 Hrabušice (SN)
059 71 Hradisko (KK)
082 67 Hradisko (PO)
090 42 Hradisko (SK)
958 54 Hradište (PE)
985 25 Hradište (PT)
906 12 Hradište pod Vrátnom (SE)
072 06 Hradištská Moľva (MI)
013 52 Hradná (BY)
916 33 Hrádok (NM)
916 15 Hrachovište (NM)
980 52 Hrachovo (RS)
076 03 Hraň (TV)
065 21 Hraničné (SL)
059 16 Hranovnica (PP)
916 14 Hrašné (MY)
044 42 Hrašovík (KS)
034 05 Hrboltová (RK)
076 15 Hrčeľ (TV)
049 44 Hrhov (RV)
076 22 Hriadky (TV)
013 41 Hričovské Podhradie (ZA)
962 05 Hriňová (DT)
053 51 Hrišovce (GL)
982 62 Hrkáč (RS)
936 01 Hrkovce (LV)
982 66 Hrlica (RA)
985 23 Hrnčiarky (PT)
919 35 Hrnčiarovce nad Parnou (TT)
916 12 Hrnčiarové (NM)
980 13 Hrnčiarska Ves (PT)
980 12 Hrnčiarske Zalužany (PT)
976 37 Hrochoť (BB)
065 45 Hromoš (SL)
976 45 Hronec (BR)
935 61 Hronovce (LV)
976 31 Hronsek (BB)
966 12 Hronská Breznica (ZV)
966 12 Hronská Dúbrava (ZH)
935 29 Hronské Kľačany (LV)
935 27 Hronské Kosihy (LV)
966 53 Hronský Beňadik (ZC)
925 23 Hrubá Borša (SC)
916 11 Hrubá Strana (NM)
951 25 Hruboňovo (NR)
067 23 Hrubov (HE)
023 52 Hrubý Buk (CA)
903 01 Hrubý Šúr (SC)
049 43 Hrušov (RV)
076 37 Hrušov (TV)
991 42 Hrušov (VK)
956 13 Hrušovany (TO)
916 11 Hrušové (NM)
980 25 Hrušovo (RS)
029 52 Hruštín (NO)
930 39 Hubice (DS)
922 21 Hubina (PN)
082 66 Hubošovce (SB)
034 93 Hubová (RK)
980 50 Hubovo (RS)
049 13 Hucín (RA)
067 45 Hudcovce (HE)
941 44 Hul (NZ)
066 01 Humenné (HE)
059 92 Huncovce (KK)
090 03 Hunkovce (SK)
076 62 Hunkovce (TV)
906 13 Hurbanova Dolina (MY)
903 01 Hurbanova Ves (SC)
941 50 Hurbanovce (NZ)
947 01 Hurbanovo (KN)
072 51 Husák (SO)
022 04 Husarik (CA)
985 42 Husiná (RS)
086 36 Hutka (BJ)
027 32 Huty (LM)
930 41 Hviezdoslavov (DS)
013 56 Hvozdnica (BY)
032 31 Hybe (LM)
044 12 Hýľov (KS)
972 45 Chalmová (PD)
980 44 Chanava (RS)
943 66 Chľaba (NZ)
985 26 Chladná Studňa (PT)
027 55 Chlebnice (DK)
067 41 Chlmec (HE)
064 01 Chmeľnica (SL)
082 15 Chmeľov (PO)
086 35 Chmeľová (BJ)
082 12 Chmeľovec (PO)
082 33 Chmiňany (PO)
082 33 Chminianske Jakubovany (PO)
082 33 Chminianska Nová Ves (PO)
951 76 Choča (ZM)
913 04 Chocholná (TN)
072 63 Choňkovce (SO)
935 84 Chorvatice (LV)
900 25 Chorvátsky Grob (SC)
044 02 Chorváty (KS)
968 01 Chotár (ZC)
090 21 Chotča (SP)
946 31 Chotín (KN)
955 01 Chrabrany (TO)
980 42 Chrámec (RS)
946 54 Chrasť (KN)
053 63 Chrasť nad Hornádom (SN)
991 08 Chrastince (VK)
044 44 Chrastné (KS)
951 75 Chrašťany (ZM)
949 01 Chrenová (NR)
972 32 Chrenovec - Brusno (PD)
908 64 Chropov (SI)
991 21 Chrťany (VK)
922 05 Chtelnica (PN)
956 38 Chudá Lehota (BN)
982 63 Chvalová (RA)
976 81 Chvatimech (BR)
906 06 Chvojnica (MY)
972 13 Chvojnica (PD)
044 74 Chym (KS)
956 33 Chynorany (PE)
953 01 Chyzerovce (ZM)
049 18 Chyžné (RA)
900 84 Igram (SC)
059 94 Ihľany (KK)
967 01 Ihráč (ZH)
020 01 Ihrište (PU)
031 01 Iľanovo (LM)
019 01 Ilava (IL)
974 05 Iliaš (BB)
991 07 Iliašov (VK)
053 11 Iliašovce (SN)
019 01 Iliavka (IL)
969 01 Ilija (BS)
946 52 Imeľ (KN)
991 21 Imrov Kopec (VK)
935 35 Iňa (LV)
072 11 Iňačovce (MI)
072 64 Inovce (SO)
985 26 Ipeľ (PT)
985 41 Ipeľka (LC)
991 10 Ipeľské Predmostie (VK)
935 82 Ipeľské Úľany (LV)
935 75 Ipeľský Sokolec (LV)
027 53 Istebné (DK)
911 05 Istebník (TN)
034 83 Ivachnová (RK)
038 45 Ivančiná (TR)
980 42 Ivanice (RS)
985 51 Ivanišovo (DT)
900 28 Ivanka pri Dunaji (SC)
951 12 Ivanka pri Nitre (NR)
913 05 Ivanovce (TN)
962 12 Iviny (DT)
946 39 Iža (KN)
032 23 Ižipovce (LM)
076 72 Ižkovce (MI)
932 01 Ižop (DS)
067 13 Jabloň (HE)
900 86 Jablonec (PK)
906 32 Jablonica (SE)
906 21 Jablonka (MY)
053 03 Jablonov (LE)
049 43 Jablonov nad Turňou (RV)
935 06 Jabloňovce (LV)
013 52 Jablonové (BY)
900 54 Jablonové (MA)
976 34 Jabriková (BB)
956 21 Jacovce (TO)
930 21 Jahodná (DS)
036 01 Jahodníky (MT)
055 61 Jaklovce (GL)
083 01 Jakovany (SB)
974 01 Jakub (BB)
065 12 Jakubany (SL)
900 63 Jakubov (MA)
082 56 Jakubova Voľa (SB)
032 04 Jakubovany (LM)
083 01 Jakubovany (SB)
090 31 Jakušovce (SP)
935 03 Jalakšová (LV)
966 11 Jalná (ZH)
067 61 Jalová (SV)
032 21 Jalovec (LM)
972 31 Jalovec (PD)
922 31 Jalšové (HC)
962 41 Jalšovík (KA)
033 01 Jamník (LM)
053 22 Jamník (SN)
980 42 Janice (RS)
044 05 Janík (KS)
949 07 Janíkovce (NR)
930 39 Janíky (DS)
067 24 Jankovce (HE)
900 42 Jánošíková (SC)
930 10 Jánošíkovo na Ostrov (DS)
976 52 Jánošovka (BR)
082 42 Janov (PO)
966 24 Janova Lehota (ZH)
958 44 Janova Ves (PE)
086 41 Janovce (BJ)
925 22 Jánovce (GA)
059 13 Jánovce (PP)
082 03 Janovík (PO)
977 01 Jarabá (BR)
065 31 Jarabina (SL)
919 43 Jarná (TT)
937 01 Jarok (LV)
951 48 Jarok (NR)
851 10 Jarovce (Bratislava V)
082 63 Jarovnice (SB)
919 31 Jaslovské Bohunice - Atómová elektráreň (TT)
018 17 Jasenica (PB)
976 75 Jasenie (BR)
066 01 Jasenov (HE)
072 42 Jasenov (SO)
026 01 Jasenová (DK)
094 05 Jasenovce (VT)
013 19 Jasenové (ZA)
962 05 Jasenovo (DT)
038 22 Jasenovo (TR)
029 57 Jasenovská (NO)
919 30 Jaslovce (TT)
919 30 Jaslovské Bohunice (TT)
044 23 Jasov (KS)
941 34 Jasová (NZ)
966 32 Jastrabá (ZH)
930 03 Jastrabie Kračany (DS)
094 35 Jastrabie nad Topľou (VT)
072 11 Jastrabie pri Michal (MI)
962 25 Jašov Vrch (DT)
941 09 Jatov (NZ)
906 05 Javorec (SE)
976 53 Javorina (BR)
059 56 Javorina (PP)
925 01 Javorinka (GA)
023 22 Javorová (CA)
038 44 Jazernica (TR)
916 01 Jazviny (NM)
086 36 Jedlinka (BJ)
951 96 Jedľové Kostoľany (ZM)
023 55 Jedľovník (CA)
951 73 Jelenec (NR)
925 23 Jelka (GA)
049 16 Jelšava (RA)
049 16 Jelšavská Teplica (RA)
951 43 Jelšovce (NR)
985 32 Jelšovec (LC)
072 52 Jenkovce (SO)
976 02 Jergaly (BB)
935 36 Jesenské (LV)
980 02 Jesenské (RS)
980 04 Jestice (RS)
958 45 Ješkova Ves (PE)
059 04 Jezersko (KK)
972 25 Ježkova Ves nad Nitricou (PD)
049 45 Jovice (RV)
072 32 Jovsa (MI)
935 57 Jur nad Hronom (LV)
089 01 Jurkova Voľa (SK)
930 04 Jurová (DS)
059 94 Jurské (KK)
943 52 Jurský Chlm (NZ)
094 12 Juskova Voľa (VT)
072 05 Kačanov (MI)
065 22 Kače (SL)
925 92 Kajal (GA)
038 22 Kaľamenová (TR)
034 82 Kalameny (RK)
053 42 Kaľava (SN)
934 01 Kalinčiakovo (LV)
962 25 Kalinka (DT)
900 43 Kalinkovo (SC)
023 02 Kalinov (CA)
068 01 Kalinov (ML)
985 01 Kalinovo (PT)
935 32 Kalná (LV)
935 32 Kalná nad Hronom (LV)
067 72 Kalná Roztoka (SV)
935 32 Kalnica (LV)
916 37 Kalnica (NM)
087 01 Kalnište (SK)
985 31 Kalonda (LC)
982 52 Kaloša (RS)
044 18 Kalša (KS)
072 36 Kaluža (MI)
956 12 Kamanová (TO)
049 62 Kameňany (RA)
934 01 Kamenec (LV)
972 44 Kamenec pod Vtáčnikom (PD)
082 71 Kamenica (SB)
067 83 Kamenica n/Cirochou (HE)
943 65 Kamenica nad Hronom (NZ)
018 54 Kameničany (IL)
946 01 Kameničná (KN)
943 57 Kamenín (NZ)
093 03 Kamenná Poruba (VT)
013 14 Kamenná Poruba (ZA)
991 27 Kamenné Kosihy (VK)
935 02 Kamenný Chotár (LV)
943 58 Kamenný Most (NZ)
992 01 Kamenný Vrch (VK)
067 83 Kamienka (HE)
065 32 Kamienka (SL)
082 21 Kanaš (PO)
972 17 Kanianka (PD)
951 24 Kapince (NR)
090 01 Kapišová (SK)
900 84 Kaplna (SC)
076 84 Kapoňa (TV)
082 12 Kapušany (PO)
079 01 Kapušianske Kľačany (MI)
079 01 Kapušianske Vojkovce (MI)
018 16 Kardošova Vieska (PB)
076 33 Karlov Dvor (TV)
038 15 Karlová (MT)
067 45 Karná (HE)
937 01 Karolína (LV)
076 02 Kašov (TV)
962 34 Kašova Lehôtka (ZV)
985 23 Katarínska Huta (PT)
018 02 Kátlina (PB)
919 55 Kátlovce (TT)
908 49 Kátov (SI)
053 04 Katúň (LE)
946 65 Kava (KN)
040 01 Kavečany (Košice I)
076 13 Kazimír (TV)
013 32 Keblov - Zárieč (ZA)
044 47 Kecerovce (KS)
044 47 Kecerovské Kostoľany (KS)
044 47 Kecerovské Pekľany (KS)
044 47 Kecerovský Lipovec (KS)
946 19 Kéč (KN)
090 11 Kečkovce (SK)
049 55 Kečovo (RV)
044 58 Kechnec (KS)
941 09 Kendereš (NZ)
082 01 Kendice (PO)
980 45 Kesovce (RS)
935 64 Keť (LV)
038 45 Kevice (TR)
060 01 Kežmarok (KK)
059 53 Kežmarské Žľaby (PP)
991 06 Kiarov (VK)
076 62 Kinčeš (TV)
991 22 Kírť (VK)
059 12 Kišovce (PP)
920 64 Kľačany (HC)
956 02 Kľačany (TO)
966 11 Kľačany (ZH)
013 19 Kľače (ZA)
972 15 Kľačno (PD)
034 01 Kľačno (RK)
094 21 Kladzany (VT)
966 77 Kľak (ZC)
951 53 Klasov (NR)
969 75 Klastava (BS)
038 43 Kláštor pod Znievom (MT)
958 44 Klátova Nová Ves (PE)
053 02 Klčov (LE)
919 08 Klčovany (TT)
991 10 Kleňany (VK)
082 44 Klenov (PO)
067 72 Klenová (SV)
980 55 Klenovec (RS)
018 02 Klieština (PB)
023 22 Klin (CA)
029 41 Klin (NO)
076 31 Klin nad Bodrogom (TV)
958 45 Klíž (PE)
946 19 Klížska Nemá (KN)
958 45 Klížske Hradište (PE)
019 01 Klobušice (IL)
962 25 Klokoč (DT)
949 11 Klokočina (NR)
023 22 Klokočov (CA)
072 36 Klokočov (MI)
023 04 Klubina (CA)
925 71 Kľučiareň (SA)
930 03 Kľúčiarove Kračany (DS)
914 41 Kľúčové (TN)
930 07 Kľúčovec (DS)
053 51 Kluknava (GL)
086 22 Kľušov (BJ)
086 22 Kľušovská Zábava (BJ)
935 03 Kmeťovce (LV)
941 62 Kmeťovo (NZ)
026 01 Kňažia (DK)
049 23 Kobeliarovo (RV)
087 01 Kobylnice (SK)
086 22 Kobyly (BJ)
049 35 Koceľovce (RV)
980 52 Kociha (RS)
972 02 Kocurany (PD)
921 01 Kocurice (PN)
922 04 Kočín (PN)
916 31 Kočovce (NM)
086 46 Kochanovce (BJ)
066 01 Kochanovce (HE)
913 05 Kochanovce (TN)
956 54 Kochnáč (BN)
082 32 Kojatice (PO)
082 32 Kojatická Dolina (PO)
055 52 Kojšov (GL)
985 05 Kokava nad Rimavicou (PT)
082 52 Kokošovce (PO)
044 13 Kokšov - Bakša (KS)
065 11 Kolačkov (SL)
958 41 Kolačno (PE)
991 09 Koláre (VK)
013 54 Kolárovice (BY)
946 03 Kolárovo (KN)
067 66 Kolbasov (SV)
090 31 Kolbovce (SP)
072 61 Kolibabovce (SO)
951 78 Kolíňany (NR)
053 42 Kolinovce (SN)
929 01 Kolónia (DS)
930 35 Kolónia (DS)
943 56 Kolónia (NZ)
076 41 Kolónia (TV)
076 42 Kolónia (TV)
067 61 Kolonica (SV)
941 33 Kolta (NZ)
072 15 Komanica (MI)
093 01 Komárany (VT)
945 01 Komárno (KN)
962 06 Komárno (DT)
086 11 Komárov (BJ)
044 55 Komárovce (KS)
073 01 Komárovce (SO)
941 06 Komjatice (NZ)
034 96 Komjatná (RK)
941 21 Komoča (NZ)
976 52 Komov (BR)
027 05 Končitá (DK)
956 13 Koniarovce (TO)
947 01 Konkoľ (KN)
980 32 Konrádovce (RS)
032 04 Konská (LM)
013 13 Konská (ZA)
038 52 Konské (MT)
072 63 Koňuš (SO)
023 56 Kopanice (CA)
966 61 Kopanice (ZC)
971 01 Kopanice-Prievidza IV (PD)
908 48 Kopčany (SI)
018 31 Kopec (IL)
967 01 Kopernica (ZH)
920 01 Koplotovce (HC)
049 16 Kopráš (RA)
086 43 Koprivnica (BJ)
976 34 Kordíky (BB)
090 05 Korejovce (SK)
023 21 Korňa (CA)
023 22 Kornica (CA)
072 62 Koromľa (SO)
090 31 Korunková (SP)
962 04 Korytárky (DT)
013 54 Korytné (BY)
053 05 Korytné (LE)
034 75 Korytnica - kúpele (RK)
991 25 Kosihovce (VK)
991 11 Kosihy nad Ipľom (VK)
966 24 Kosorín (ZH)
974 01 Kostiviarska (BB)
966 71 Kostivrch (ZC)
044 31 Kostoľany n/Hornádom (KS)
951 77 Kostoľany p/Tribečom (ZM)
017 05 Kostolec (PB)
900 62 Kostolište (MA)
962 12 Kostolná (DT)
913 04 Kostolná - Záriečie (TN)
930 34 Kostolná Gala (DS)
903 01 Kostolná pri Dunaji (SC)
972 26 Kostolná Ves (PD)
916 13 Kostolné (MY)
930 03 Kostolné Kračany (DS)
913 22 Kostolné Mitice (TN)
962 71 Kostolné Moravce (KA)
942 01 Kostolný Sek (NZ)
972 41 Koš (PD)
906 15 Košariská (MY)
094 06 Košarovce (HE)
018 64 Košeca (IL)
018 31 Košecké Podhradie (IL)
018 32 Košecké Rovné (IL)
040 01 Košice (Košice)
044 65 Košická Belá (KS)
040 14 Košická Nová Ves (Košice III)
044 41 Košická Polianka (KS)
044 42 Košické Oľšany (KS)
044 45 Košický Klečenov (KS)
067 12 Koškovce (HE)
919 01 Košolná (TT)
044 13 Košťany (KS)
038 41 Košťany nad Turcom (MT)
925 09 Košúty (GA)
036 01 Košúty (MT)
946 54 Kotelnica (KN)
013 61 Kotešová (BY)
985 53 Kotmanová (LC)
013 02 Kotrčiná Lúčka (ZA)
943 66 Kováčov (NZ)
049 42 Kováčová (RV)
962 37 Kováčová (ZV)
991 06 Kováčovce (VK)
906 03 Koválov (SE)
908 63 Koválovec (SI)
956 15 Kovarce (TO)
935 22 Kozárovce (LV)
065 45 Kozelec (SL)
966 15 Kozelník (BS)
962 41 Kozí Vrbovok (KA)
027 05 Kozinská (DK)
086 12 Kožany (BJ)
076 01 Kožuchov (TV)
090 22 Kožuchovce (SP)
087 01 Kračúnovce (SK)
967 01 Krahule (ZH)
090 05 Krajná Bystrá (SK)
090 05 Krajná Poľana (SK)
090 05 Krajná Porúbka (SK)
916 16 Krajné (MY)
090 03 Krajné Čierno (SK)
922 02 Krakovany (PN)
980 45 Kráľ (RS)
982 01 Králik (RA)
976 34 Králiky (BB)
946 03 Kráľka (KN)
925 41 Kráľov Brod (GA)
974 05 Kráľová (BB)
960 01 Kráľová (ZV)
032 33 Kráľova Lehota (LM)
925 91 Kráľová nad Váhom (SA)
900 50 Kráľová pri Senci (SC)
027 51 Kraľovany (DK)
962 65 Kráľovce (KA)
044 44 Kráľovce (KS)
962 65 Kráľovce - Krnišov (KA)
931 01 Kráľovianky (DS)
935 84 Kráľovičová (LV)
930 03 Kráľovičove Kračany (DS)
077 01 Kráľovský Chlmec (TV)
976 52 Krám (BR)
980 26 Kraskovo (RS)
040 18 Krásna (Košice IV)
985 41 Krásna (LC)
980 51 Krásna (RS)
027 44 Krásna Hôrka (TS)
082 73 Krásna Lúka (SB)
956 53 Krásna Ves (BN)
013 03 Krasňany (ZA)
958 43 Krásno (PE)
023 02 Krásno nad Kysucou (CA)
049 45 Krásnohorská Dlhá Lúka (RV)
049 41 Krásnohorské Podhradie (RV)
072 01 Krásnovce (MI)
068 01 Krásny Brod (ML)
913 33 Krásny Dub (TN)
946 32 Krátke Kesy (KN)
059 18 Kravany (PP)
076 61 Kravany (TV)
946 36 Kravany nad Dunajom (KN)
013 32 Kravárska (ZA)
072 51 Krčava (SO)
065 21 Kremná (SL)
967 01 Kremnica (ZH)
967 01 Kremnické Bane (ZH)
974 05 Kremnička (BB)
072 55 Kristy (SO)
090 31 Krišľovce (SP)
079 01 Krišovská Liesková (MI)
027 55 Krivá (DK)
067 04 Krivá Oľka (ML)
962 04 Kriváň (DT)
082 71 Krivany (SB)
086 04 Krivé (BJ)
962 05 Krivec I (DT)
962 05 Krivec II (DT)
018 52 Krivoklát (IL)
913 11 Krivosúd - Bodovka (TN)
072 22 Krivošťany (MI)
916 26 Kríž nad Váhom (NM)
079 01 Krížany (MI)
086 04 Kríže (BJ)
934 01 Krížny Vrch (LV)
059 01 Krížová Ves (KK)
082 33 Krížovany (PO)
919 24 Križovany n/Dudváhom (TT)
946 19 Krížový Dvor (KN)
022 04 Krkošky (CA)
032 13 Krmeš (LM)
985 25 Krná (PT)
956 19 Krnča (TO)
962 12 Krné (DT)
962 65 Krnišov (KA)
982 67 Krokava (RS)
053 42 Krompachy (SN)
038 54 Krpeľany (MT)
934 01 Krškany (LV)
956 03 Krtovce (TO)
090 32 Kručov (SP)
963 01 Krupina (KA)
029 54 Krušetnica (NO)
091 01 Krušinec (SP)
956 31 Krušovce (TO)
086 04 Kružlov (BJ)
090 02 Kružlová (SK)
086 04 Kružlovská Huta (BJ)
049 51 Kružná (RV)
979 01 Kružno (RS)
956 43 Kšinná (BN)
935 75 Kubáňovo (LV)
013 05 Kubíková (ZA)
029 57 Kubínska (NO)
911 01 Kubrá (TN)
911 01 Kubrica (TN)
076 75 Kucany (MI)
086 12 Kučín (BJ)
094 21 Kučín (VT)
900 52 Kuchyňa (MA)
908 78 Kuklov (SE)
086 44 Kuková (SK)
937 01 Kukučínov (LV)
013 13 Kunerad (ZA)
967 01 Kunešov (ZH)
905 01 Kunov (SE)
049 32 Kunova Teplica (RV)
935 64 Kuraľany (LV)
086 12 Kurima (BJ)
054 01 Kurimany (LE)
090 16 Kurimka (SK)
979 01 Kurinec (RS)
086 04 Kurov (BJ)
986 01 Kurtáň (LC)
072 32 Kusín (MI)
929 01 Kútniky (DS)
971 01 Kúty (PD)
908 01 Kúty (SE)
956 21 Kuzmice (TO)
076 12 Kuzmice (TV)
032 24 Kvačany (LM)
082 41 Kvačany (PO)
094 02 Kvakovce (VT)
020 62 Kvašov (PU)
058 01 Kvetnica (PP)
930 41 Kvetoslavov (DS)
022 04 Kýčerka (CA)
980 54 Kyjatice (RS)
065 48 Kyjov (SL)
913 04 Kykula (TN)
974 01 Kynceľová (BB)
930 03 Kynceľove Kračany (DS)
949 01 Kynek (NR)
044 81 Kysak (KS)
930 30 Kyselica (DS)
076 02 Kysta (TV)
976 53 Kysuca (BR)
024 01 Kysucké Nové Mesto (KM)
023 34 Kysucký Lieskovec (KM)
022 04 Kyzka (CA)
900 67 Láb (MA)
962 44 Lackov (KA)
065 01 Lacková (SL)
066 01 Lackovce (HE)
038 22 Laclavá (TR)
082 36 Lačnov (PO)
082 12 Lada (PO)
018 63 Ladce (IL)
951 77 Ladice (ZM)
934 01 Ladislavov Dvor (LV)
076 34 Ladmovce (TV)
965 01 Ladomerská Vieska (ZH)
067 71 Ladomirov (SV)
090 03 Ladomirová (SK)
022 04 Ladunkov (CA)
962 67 Ladzany (KA)
908 76 Lakšárska Nová Ves (SE)
013 31 Lalinok (ZA)
841 03 Lamač (Bratislava IV)
922 04 Lančár (PN)
945 01 Lándor (KN)
023 04 Lány (CA)
086 45 Lascov (BJ)
038 43 Laskár (MT)
972 71 Laskár (PD)
072 37 Lastomír (MI)
076 14 Lastovce (TV)
072 01 Laškovce (MI)
957 01 Látkovce (BN)
985 45 Látky (DT)
038 43 Lazany (MT)
972 11 Lazany (PD)
032 11 Lazisko (LM)
020 55 Lazy pod Makytou (PU)
082 32 Lažany (PO)
962 63 Lažteky (ZV)
020 63 Lednica (PU)
020 61 Lednické Rovne (PU)
951 45 Lefantovce (NR)
065 46 Legnava (SL)
930 37 Lehnice (DS)
951 36 Lehota (NR)
980 53 Lehota nad Rimavicou (RS)
972 42 Lehota pod Vtáčnikom (PD)
029 57 Lehotská (NO)
985 11 Lehôtka (LC)
966 01 Lehôtka pod Brehmi (ZH)
059 06 Lechnica (KK)
072 54 Lekárovce (SO)
943 65 Leľa (NZ)
076 84 Leles (TV)
082 03 Lemešany (PO)
086 06 Lenartov (BJ)
980 44 Lenartovce (RS)
059 07 Lendak (KK)
980 50 Lenka (RS)
985 13 Lentvora (LC)
920 41 Leopoldov (HC)
991 08 Lesenice (VK)
082 07 Lesíček (PO)
071 01 Lesné (MI)
930 03 Lesné Kračany (DS)
065 33 Lesnica (SL)
962 63 Lešť (ZV)
026 01 Leštiny (DK)
053 13 Letanovce (SN)
908 44 Letničie (SI)
982 62 Leváre (RA)
934 01 Levice (LV)
982 62 Levkuška (RA)
054 01 Levoča (LE)
054 01 Levočská Dolina (LE)
054 01 Levočské Lúky (LE)
038 42 Ležiachov (MT)
956 38 Libichava (BN)
049 14 Licince (RA)
082 03 Ličartovce (PO)
929 01 Lidér Tejed (DS)
027 12 Liesek (TS)
018 22 Lieskov - Podskalie (PB)
018 22 Lieskov - Tŕstie (PB)
079 01 Liesková (MI)
053 21 Lieskovany (SN)
018 21 Lieskov-Dolný Lieskov (PB)
906 33 Lieskové (SE)
067 45 Lieskovec (HE)
962 21 Lieskovec (ZV)
913 05 Lieskové - Zemianske Lieskové (TN)
018 21 Lieskov-Horný Lieskov (PB)
038 22 Liešno (TR)
972 27 Liešťany (PD)
013 18 Lietava (ZA)
013 11 Lietavská Lúčka (ZA)
013 11 Lietavská Svinná (ZA)
013 18 Lietavská Závadka (ZA)
034 95 Likavka (RK)
981 01 Likier (RS)
900 91 Limbach (PK)
082 71 Lipany (SB)
935 21 Lipník (LV)
972 32 Lipník (PD)
082 12 Lipníky (PO)
086 12 Lipová (BJ)
941 02 Lipová (NZ)
985 31 Lipovany (LC)
082 36 Lipovce (PO)
082 36 Lipovce - chaty (PO)
946 14 Lipové (KN)
038 61 Lipovec (MT)
980 23 Lipovec (RS)
049 42 Lipovník (RV)
956 01 Lipovník (TO)
032 23 Liptovská Anna (LM)
032 44 Liptovská Kokava (LM)
034 72 Liptovská Lúžna (RK)
031 05 Liptovská Ondrašová (LM)
034 73 Liptovská Osada (RK)
033 01 Liptovská Porúbka (LM)
032 23 Liptovská Sielnica (LM)
034 01 Liptovská Štiavnica (RK)
034 83 Liptovská Teplá (RK)
059 40 Liptovská Teplička (PP)
032 21 Liptovské Beharovce (LM)
032 14 Liptovské Kľačany (LM)
032 23 Liptovské Matiašovce (LM)
034 74 Liptovské Revúce (RK)
034 84 Liptovské Sliače (RK)
033 01 Liptovský Hrádok (LM)
032 03 Liptovský Ján (LM)
034 83 Liptovský Michal (RK)
031 01 Liptovský Mikuláš(LM)
